gene_id,gene_symbol,classification_loo_brain,dev_tau,n_stages
ENSG00000182132,KCNIP1,regulation-driven,0.289243733569567,31
ENSG00000182134,TDRKH,gene-driven (relaxed),0.5542846872810103,31
ENSG00000182168,UNC5C,neutral,0.9275708473903589,31
ENSG00000182179,UBA7,neutral,0.46429801897166345,31
ENSG00000182180,MRPS16,neutral,0.59892471227927,31
ENSG00000182183,SHISAL2A,neutral,0.6998295852554849,31
ENSG00000182208,MOB2,neutral,0.765323350938676,31
ENSG00000182223,ZAR1,neutral,0.297919353171023,31
ENSG00000182263,FIGN,regulation-driven,0.6131488309641342,31
ENSG00000182271,TMIGD1,gene-driven,0.651557979651558,31
ENSG00000182272,B4GALNT4,neutral,0.44482562993034425,31
ENSG00000182307,C8orf33,gene-driven,0.7844949358209575,31
ENSG00000182325,FBXL6,gene-driven,0.7044071525951797,31
ENSG00000182333,LIPF,neutral,0.936865000566567,31
ENSG00000182348,ZNF804B,regulation-driven,0.7080247187666955,31
ENSG00000182359,KBTBD3,gene-driven,0.3956912981559946,31
ENSG00000182372,CLN8,neutral,0.6352087547951429,31
ENSG00000182447,OTOL1,neutral,0.5561912382681495,31
ENSG00000182504,CEP97,neutral,0.7119495010293476,31
ENSG00000182533,CAV3,neutral,0.5940453040383042,31
ENSG00000182552,RWDD4,neutral,0.8528517139264622,31
ENSG00000182568,SATB1,gene-driven,0.9382947638673634,31
ENSG00000182645,CCDC172,neutral,0.5759027810798469,31
ENSG00000182685,BRICD5,gene-driven,0.59765533720977,31
ENSG00000182698,RESP18,neutral,0.6127669433164833,31
ENSG00000182704,TSKU,gene-driven,0.9446944402436231,31
ENSG00000182732,RGS6,gene-driven,0.7363824834443488,31
ENSG00000182747,SLC35D3,neutral,0.4965946947828387,31
ENSG00000182752,PAPPA,regulation-driven,0.47743801193130986,31
ENSG00000182768,NGRN,neutral,0.42327595828464637,31
ENSG00000182771,GRID1,gene-driven,0.7854473734555152,31
ENSG00000182795,C1orf116,neutral,0.6615848455479756,31
ENSG00000182827,ACBD3,neutral,0.5043757423646276,31
ENSG00000182866,LCK,gene-driven,0.6597165035060364,31
ENSG00000182901,,regulation-driven,0.7396956135614299,31
ENSG00000182934,SRPRA,neutral,0.9125760899053398,31
ENSG00000182950,CIMAP1C,neutral,0.5129624282212,31
ENSG00000183049,CAMK1D,neutral,0.8984661740244867,31
ENSG00000183090,FREM3,regulation-driven,0.620175127505949,31
ENSG00000183128,CALHM3,neutral,0.9096726236395563,31
ENSG00000183155,RABIF,neutral,0.48775287511214793,31
ENSG00000183166,CALN1,neutral,0.9311585874719648,31
ENSG00000183185,GABRR3,neutral,0.6233242536924153,31
ENSG00000183273,CCDC60,neutral,0.7901389735755678,31
ENSG00000183283,DAZAP2,gene-driven,0.8103065272416536,31
ENSG00000183317,EPHA10,regulation-driven,0.929722858113666,31
ENSG00000183323,CCDC125,gene-driven,0.8452508310379265,31
ENSG00000183324,REC114,neutral,0.5085304765693738,31
ENSG00000183347,GBP6,neutral,0.3198095459847381,31
ENSG00000183379,SYNDIG1L,neutral,0.0,31
ENSG00000183386,FHL3,neutral,0.8774717787787464,31
ENSG00000183395,PMCH,neutral,0.8227512728457586,31
ENSG00000183396,TMEM89,neutral,0.5940148705583249,31
ENSG00000183423,LRIT3,neutral,0.6974126634867428,31
ENSG00000183508,TENT5C,gene-driven,0.5588889353738662,31
ENSG00000183513,COA5,neutral,0.9186465269164164,31
ENSG00000183520,UTP11,neutral,0.51718415674095,31
ENSG00000183560,IZUMO1R,gene-driven,0.7136232307871799,31
ENSG00000183576,SETD3,neutral,0.5761698273634291,31
ENSG00000183578,TNFAIP8L3,neutral,0.6713194452953797,31
ENSG00000183580,FBXL7,regulation-driven,0.525903935945742,31
ENSG00000183607,GKN2,gene-driven,0.8046798979956411,31
ENSG00000183615,FAM167B,neutral,0.6995598117170848,31
ENSG00000183621,,gene-driven,0.3394990126814733,31
ENSG00000183638,RP1L1,neutral,0.858172396694183,31
ENSG00000183644,HOATZ,neutral,0.4887993694028028,31
ENSG00000183648,NDUFB1,gene-driven,0.6399404651225289,31
ENSG00000183715,OPCML,regulation-driven,0.6765867871844389,31
ENSG00000183722,LHFPL6,neutral,0.5552481213099454,31
ENSG00000183733,FIGLA,neutral,0.6687274602294042,31
ENSG00000183742,MACC1,neutral,0.9605935712557756,31
ENSG00000183751,TBL3,gene-driven,0.0,31
ENSG00000183775,KCTD16,neutral,0.5759260452611967,31
ENSG00000183779,ZNF703,neutral,0.540213786817777,31
ENSG00000183780,SLC35F3,neutral,0.5848074643668308,31
ENSG00000183807,FAM162B,neutral,0.7281835545433153,31
ENSG00000183813,CCR4,neutral,0.792704118609655,31
ENSG00000183814,LIN9,gene-driven,0.741599779669381,31
ENSG00000183831,ANKRD45,neutral,0.463157537488773,31
ENSG00000183833,CFAP91,gene-driven,0.5952829235585126,31
ENSG00000183840,GPR39,neutral,0.7643683891604917,31
ENSG00000183856,IQGAP3,regulation-driven,0.7941614933631045,31
ENSG00000183888,SRARP,neutral,0.751600638635778,31
ENSG00000183908,LRRC55,gene-driven,0.9166853221837205,31
ENSG00000183960,KCNH8,neutral,0.620761894322976,31
ENSG00000183977,PP2D1,neutral,0.5549233416134838,31
ENSG00000184108,TRIML1,neutral,0.7303054781094498,31
ENSG00000184163,C1QTNF12,gene-driven,0.3260541945438584,31
ENSG00000184209,SNRNP35,neutral,0.6139359851627113,31
ENSG00000184220,CMSS1,gene-driven,0.7418243434656809,31
ENSG00000184232,OAF,gene-driven,0.5436697705961782,31
ENSG00000184260,H2AC20,neutral,0.6670872405338879,31
ENSG00000184271,POU6F1,neutral,0.7627665763639093,31
ENSG00000184302,SIX6,neutral,0.6709295581396597,31
ENSG00000184305,CCSER1,neutral,0.619620538530828,31
ENSG00000184307,ZDHHC23,neutral,0.39663153379921234,31
ENSG00000184344,GDF3,neutral,0.8438446087954172,31
ENSG00000184345,IQCF2,neutral,0.6328206397736624,31
ENSG00000184347,SLIT3,regulation-driven,0.783555014710286,31
ENSG00000184349,,regulation-driven,0.752870098194454,31
ENSG00000184357,H1-5,neutral,0.5916764126242411,31
ENSG00000184371,CSF1,gene-driven,0.710111925813268,31
ENSG00000184374,COLEC10,regulation-driven,0.7745097126672235,31
ENSG00000184378,ACTRT3,neutral,0.4640483020932801,31
ENSG00000184384,MAML2,neutral,0.747984779214959,31
ENSG00000184434,LRRC19,neutral,0.30697998746833044,31
ENSG00000184445,KNTC1,regulation-driven,0.5571849218032301,31
ENSG00000184454,NCMAP,neutral,0.7541300913290796,31
ENSG00000184500,PROS1,neutral,0.7225920375012826,31
ENSG00000184564,SLITRK6,neutral,0.9106845471660843,31
ENSG00000184574,LPAR5,gene-driven,0.3044255309406919,31
ENSG00000184584,STING1,neutral,0.8460678780579635,31
ENSG00000184601,C14orf180,neutral,0.4058539993456828,31
ENSG00000184611,KCNH7,regulation-driven,0.6461385629278376,31
ENSG00000184661,CDCA2,neutral,0.7734007201406241,31
ENSG00000184677,ZBTB40,neutral,0.6822541948278248,31
ENSG00000184719,RNLS,neutral,0.9362809597754456,31
ENSG00000184752,NDUFA12,neutral,0.967741935483871,31
ENSG00000184786,DYNLT2,neutral,0.3907844676999168,31
ENSG00000184840,TMED9,neutral,0.47167415540005964,31
ENSG00000184845,DRD1,neutral,0.9329302187904808,31
ENSG00000184887,BTBD6,neutral,0.8961148396183287,31
ENSG00000184898,RBM43,neutral,0.4882955890060241,31
ENSG00000184903,IMMP2L,neutral,0.4318788097144587,31
ENSG00000184916,JAG2,regulation-driven,0.5879127459033641,31
ENSG00000184923,NUTM2A,gene-driven,0.4930843095615669,31
ENSG00000184924,PTRHD1,neutral,0.7256550512783323,31
ENSG00000184925,LCN12,neutral,0.7383855119139318,31
ENSG00000184937,WT1,regulation-driven,0.44658851194900473,31
ENSG00000184945,AQP12A,gene-driven,0.6148254938878602,31
ENSG00000184992,BRI3BP,neutral,0.7563805606611532,31
ENSG00000185000,DGAT1,neutral,0.8651312826711872,31
ENSG00000185002,RFX6,regulation-driven,0.7372546597617373,31
ENSG00000185009,AP3M1,neutral,0.5443891349120109,31
ENSG00000185024,BRF1,gene-driven,0.6664448709138426,31
ENSG00000185033,SEMA4B,gene-driven,0.951267517082494,31
ENSG00000185043,CIB1,gene-driven,0.6687590334207201,31
ENSG00000185055,EFCAB10,neutral,0.657483834319806,31
ENSG00000185069,KRT76,neutral,0.6194437697793567,31
ENSG00000185085,INTS5,neutral,0.8717789465372232,31
ENSG00000185090,MANEAL,neutral,0.0,31
ENSG00000185100,ADSS1,dual-driven,0.7532079616919676,31
ENSG00000185104,FAF1,gene-driven,0.6368791073133176,31
ENSG00000185127,C6orf120,neutral,0.8049799119307568,31
ENSG00000185149,NPY2R,neutral,0.865614637372407,31
ENSG00000185155,MIXL1,neutral,0.9104155155067953,31
ENSG00000185163,DDX51,neutral,0.6816425987707118,31
ENSG00000185176,AQP12B,neutral,0.9229205252142036,31
ENSG00000185219,ZNF445,neutral,0.5077490660612367,31
ENSG00000185220,PGBD2,gene-driven,0.9502331378612873,31
ENSG00000185238,PRMT3,regulation-driven,0.6558718389625233,31
ENSG00000185246,PRPF39,gene-driven,0.8378271789313754,31
ENSG00000185261,KIAA0825,gene-driven,0.5359168843139104,31
ENSG00000185267,CDNF,neutral,0.6782211750349463,31
ENSG00000185271,KLHL33,neutral,0.5524593399442526,31
ENSG00000185278,ZBTB37,neutral,0.7509231562780033,31
ENSG00000185305,ARL15,neutral,0.6853423388998158,31
ENSG00000185313,SCN10A,gene-driven,0.9503473768008681,31
ENSG00000185344,ATP6V0A2,neutral,0.5186640722538387,31
ENSG00000185352,HS6ST3,neutral,0.3825755536697313,31
ENSG00000185414,MRPL30,neutral,0.4434158765845362,31
ENSG00000185436,IFNLR1,neutral,0.5545330810468403,31
ENSG00000185467,KPNA7,gene-driven (relaxed),0.5455762067003129,31
ENSG00000185480,PARPBP,neutral,0.7313418258546885,31
ENSG00000185483,ROR1,regulation-driven,0.6139384338166476,31
ENSG00000185499,MUC1,gene-driven,0.636925051174174,31
ENSG00000185518,SV2B,gene-driven,0.6313305019529899,31
ENSG00000185519,FAM131C,neutral,0.7725162861481494,31
ENSG00000185532,PRKG1,dual-driven,0.6880113975529012,31
ENSG00000185559,DLK1,neutral,0.7472933592138971,31
ENSG00000185585,OLFML2A,neutral,0.7560389031642979,31
ENSG00000185591,SP1,gene-driven,0.7851239106624096,31
ENSG00000185610,DBX2,neutral,0.7399407290154483,31
ENSG00000185614,INKA1,neutral,0.6207268706318176,31
ENSG00000185633,NDUFA4L2,gene-driven,0.48371141640347826,31
ENSG00000185634,SHC4,neutral,0.7305610547342811,31
ENSG00000185640,KRT79,gene-driven,0.6374304032711646,31
ENSG00000185652,NTF3,neutral,0.4751705566096175,31
ENSG00000185662,SMIM23,gene-driven,0.8447555108042832,31
ENSG00000185670,ZBTB3,gene-driven,0.8086096006402176,31
ENSG00000185697,MYBL1,regulation-driven,0.0,31
ENSG00000185736,ADARB2,neutral,0.4350570975650264,31
ENSG00000185742,C11orf87,neutral,0.7947086633564046,31
ENSG00000185774,KCNIP4,regulation-driven,0.8060138681562848,31
ENSG00000185798,WDR53,neutral,0.3690672711765638,31
ENSG00000185860,CCDC190,neutral,0.5672895837372796,31
ENSG00000185863,TMEM210,neutral,0.8626712209778407,31
ENSG00000185896,LAMP1,gene-driven,0.7893886950033897,31
ENSG00000185909,KLHDC8B,neutral,0.6213467431119073,31
ENSG00000185933,CALHM1,neutral,0.7238684408972731,31
ENSG00000185942,NKAIN3,regulation-driven,0.8121646505104132,31
ENSG00000185989,RASA3,regulation-driven,0.8054775907543887,31
ENSG00000186007,LEMD1,gene-driven,0.6859956995550609,31
ENSG00000186009,ATP4B,neutral,0.6303941190076792,31
ENSG00000186038,HTR3E,gene-driven,0.4095461958011577,31
ENSG00000186073,CDIN1,regulation-driven,0.6394186330206397,31
ENSG00000186106,ANKRD46,gene-driven,0.5007647600177716,31
ENSG00000186130,ZBTB6,neutral,0.5672302817846329,31
ENSG00000186166,CENATAC,neutral,0.5546129032056253,31
ENSG00000186174,BCL9L,neutral,0.46289667584463745,31
ENSG00000186188,FFAR4,neutral,0.8922413114336453,31
ENSG00000186193,SAPCD2,neutral,0.4943593512149571,31
ENSG00000186197,EDARADD,gene-driven,0.6961058351398364,31
ENSG00000186198,SLC51B,neutral,0.8006491924051741,31
ENSG00000186231,KLHL32,neutral,0.9109098431085966,31
ENSG00000186265,BTLA,neutral,0.91963331044627,31
ENSG00000186318,BACE1,gene-driven,0.8204666323625309,31
ENSG00000186334,SLC36A3,neutral,0.9341721024064289,31
ENSG00000186350,RXRA,regulation-driven,0.7832217430282478,31
ENSG00000186367,MINAR2,neutral,0.7690607884282498,31
ENSG00000186377,CYP4X1,neutral,0.933128086398724,31
ENSG00000186442,KRT3,neutral,0.6480094054972416,31
ENSG00000186468,RPS23,neutral,0.6804835063345027,31
ENSG00000186479,RGS7BP,gene-driven,0.3958072579007863,31
ENSG00000186501,TMEM222,neutral,0.8672375182913031,31
ENSG00000186583,SPATC1,neutral,0.27864003094527967,31
ENSG00000186591,UBE2H,neutral,0.5875580892608607,31
ENSG00000186603,HPDL,neutral,0.3626653842424499,31
ENSG00000186638,KIF24,regulation-driven,0.556785968622703,31
ENSG00000186648,CARMIL3,regulation-driven,0.8387001412306246,31
ENSG00000186660,ZFP91,regulation-driven,0.45039502843677603,31
ENSG00000186684,CYP27C1,neutral,0.5065869977169999,31
ENSG00000186687,LYRM7,neutral,0.4001427959553342,31
ENSG00000186710,CFAP73,neutral,0.4359141943790261,31
ENSG00000186766,FOXI2,neutral,0.7427180008018197,31
ENSG00000186795,KCNK18,neutral,0.9445609962008725,31
ENSG00000186827,TNFRSF4,neutral,0.7116139778898251,31
ENSG00000186854,TRABD2A,neutral,0.9260380666773704,31
ENSG00000186867,QRFPR,neutral,0.5688647432025798,31
ENSG00000186881,OR13F1,neutral,0.8987936772070159,31
ENSG00000186891,TNFRSF18,gene-driven,0.7851976023658666,31
ENSG00000186895,FGF3,neutral,0.9337493007350594,31
ENSG00000186907,RTN4RL2,neutral,0.41414248901184214,31
ENSG00000186908,ZDHHC17,regulation-driven,0.8582311877431499,31
ENSG00000186910,SERPINA11,neutral,0.7181902129482405,31
ENSG00000187003,ACTL7A,neutral,0.9505069788953608,31
ENSG00000187024,PTRH1,neutral,0.925119478214313,31
ENSG00000187033,SAMD7,gene-driven,0.6948735986783477,31
ENSG00000187048,CYP4A11,neutral,0.5237880537149404,31
ENSG00000187049,TMEM216,gene-driven,0.6032104140513784,31
ENSG00000187054,TMPRSS11A,gene-driven,0.6932285187202015,31
ENSG00000187068,C3orf70,neutral,0.7240051945010456,31
ENSG00000187091,PLCD1,regulation-driven,0.7709000896529301,31
ENSG00000187094,CCK,neutral,0.2792766663734688,31
ENSG00000187098,MITF,neutral,0.7745603996578099,31
ENSG00000187109,NAP1L1,gene-driven,0.8147710848311692,31
ENSG00000187118,CMC1,gene-driven,0.583214426646482,31
ENSG00000187151,ANGPTL5,neutral,0.9027718613556733,31
ENSG00000187164,SHTN1,gene-driven,0.5398073196461348,31
ENSG00000187186,ENSG00000187186,gene-driven,0.36669740166361076,31
ENSG00000187258,NPSR1,neutral,0.5871827313971092,31
ENSG00000187260,WDR86,neutral,0.5911311887391194,31
ENSG00000187288,CIDEC,neutral,0.795149001630744,31
ENSG00000187398,LUZP2,gene-driven,0.6911728845569303,31
ENSG00000187498,,gene-driven,0.667839113342052,31
ENSG00000187527,ATP13A5,neutral,0.6012102659690813,31
ENSG00000187566,NHLRC1,neutral,0.9596955113588366,31
ENSG00000187583,PLEKHN1,neutral,0.4113294241921843,31
ENSG00000187605,,regulation-driven,0.6725335264753804,31
ENSG00000187616,MYMK,neutral,0.9192967973686916,31
ENSG00000187642,PERM1,gene-driven,0.45197658007630837,31
ENSG00000187676,B3GLCT,regulation-driven,0.7015339420389319,31
ENSG00000187713,TMEM203,neutral,0.7902960417741236,31
ENSG00000187715,KBTBD12,gene-driven,0.7103741298543411,31
ENSG00000187735,TCEA1,gene-driven,0.5834976153023044,31
ENSG00000187736,NHEJ1,gene-driven,0.6660893721264516,31
ENSG00000187778,MCRS1,gene-driven,0.7629684389345875,31
ENSG00000187783,TMEM72,neutral,0.9347805610988059,31
ENSG00000187796,CARD9,gene-driven,0.6478381408489753,31
ENSG00000187801,ZFP69B,gene-driven,0.9423019682856413,31
ENSG00000187806,TMEM202,neutral,0.6598951317917903,31
ENSG00000187821,HELT,neutral,0.5930317393122309,31
ENSG00000187833,C2orf78,neutral,0.713528433647936,31
ENSG00000187862,TTC24,neutral,0.3750483180619958,31
ENSG00000187871,GFRAL,neutral,0.7854969477889965,31
ENSG00000187889,FYB2,neutral,0.9529207877776686,31
ENSG00000187954,ZFTRAF1,neutral,0.8182411569348523,31
ENSG00000187957,DNER,regulation-driven,0.38145407184123437,31
ENSG00000188010,MORN2,neutral,0.6172040634030028,31
ENSG00000188015,S100A3,gene-driven,0.355488155487066,31
ENSG00000188026,RILPL1,neutral,0.8202066608696654,31
ENSG00000188060,RAB42,gene-driven,0.6171201152741544,31
ENSG00000188089,PLA2G4E,regulation-driven,0.38804560349768147,31
ENSG00000188112,C6orf132,neutral,0.0,31
ENSG00000188133,TMEM215,neutral,0.6981335975147027,31
ENSG00000188175,HEPACAM2,gene-driven (relaxed),0.7750971933436139,31
ENSG00000188177,ZC3H6,neutral,0.8282832037583506,31
ENSG00000188191,PRKAR1B,neutral,0.7214745176975785,31
ENSG00000188199,NUTM2B,gene-driven,0.4205233564781067,31
ENSG00000188243,COMMD6,neutral,0.7218202653996539,31
ENSG00000188257,PLA2G2A,neutral,0.7508939481897681,31
ENSG00000188277,C15orf62,neutral,0.9434030817368314,31
ENSG00000188282,RUFY4,neutral,0.3796250792066378,31
ENSG00000188306,LRRIQ4,gene-driven,0.4229509014568483,31
ENSG00000188312,CENPP,neutral,0.6352990318393139,31
ENSG00000188342,GTF2F2,neutral,0.445178033880135,31
ENSG00000188393,CLEC2A,neutral,0.7535092035620714,31
ENSG00000188467,SLC24A5,neutral,0.8615822189266453,31
ENSG00000188487,INSC,regulation-driven,0.8598045950688119,31
ENSG00000188522,FAM83G,neutral,0.8055263101150043,31
ENSG00000188523,CFAP77,neutral,0.9052225363913327,31
ENSG00000188529,SRSF10,neutral,0.921730924241717,31
ENSG00000188610,FAM72B,gene-driven,0.5908662673186402,31
ENSG00000188611,ASAH2,gene-driven,0.4935905570575654,31
ENSG00000188620,HMX3,neutral,0.8514929295072913,31
ENSG00000188643,S100A16,neutral,0.951276222289114,31
ENSG00000188676,IDO2,neutral,0.46215210666575546,31
ENSG00000188690,UROS,neutral,0.865442538143657,31
ENSG00000188716,DUSP29,neutral,0.8738020193590232,31
ENSG00000188729,OSTN,neutral,0.5744569284570908,31
ENSG00000188730,VWC2,regulation-driven,0.3925311446392731,31
ENSG00000188732,FAM221A,neutral,0.5491629953089704,31
ENSG00000188760,TMEM198,neutral,0.7600555103608877,31
ENSG00000188761,BCL2L15,neutral,0.46061338345787295,31
ENSG00000188778,ADRB3,neutral,0.7132511572507254,31
ENSG00000188779,SKOR1,neutral,0.9532639026018119,31
ENSG00000188782,CATSPER4,neutral,0.6664429458696901,31
ENSG00000188783,PRELP,neutral,0.8737399016234761,31
ENSG00000188784,PLA2G2E,neutral,0.5661326169745116,31
ENSG00000188786,MTF1,neutral,0.9371278167931658,31
ENSG00000188800,TMCO2,neutral,0.6679684904524046,31
ENSG00000188811,NHLRC3,neutral,0.9297969658773846,31
ENSG00000188816,HMX2,neutral,0.6534169076934986,31
ENSG00000188848,BEND4,regulation-driven,0.8567116344003484,31
ENSG00000188909,BSX,neutral,0.6468845918643475,31
ENSG00000188916,INSYN2A,neutral,0.3123287772064155,31
ENSG00000188921,HACD4,neutral,0.4349487573933495,31
ENSG00000188931,CFAP126,neutral,0.7719260959304806,31
ENSG00000188959,C9orf152,neutral,0.5612811547462049,31
ENSG00000188981,MSANTD1,neutral,0.8757975597622826,31
ENSG00000188986,NELFB,neutral,0.897342419085863,31
ENSG00000188991,SLC15A5,neutral,0.667009985933833,31
ENSG00000188993,LRRC66,gene-driven,0.7347938092433738,31
ENSG00000189007,ADAT2,neutral,0.8072433613322259,31
ENSG00000189043,NDUFA4,neutral,0.5021526056357826,31
ENSG00000189046,ALKBH2,neutral,0.3404212005982882,31
ENSG00000189099,PRSS48,neutral,0.6811682099844067,31
ENSG00000189143,CLDN4,neutral,0.3624152324221027,31
ENSG00000189167,ZAR1L,neutral,0.9434327284212525,31
ENSG00000189171,S100A13,neutral,0.5942419750493585,31
ENSG00000189180,ZNF33A,neutral,0.8096511216786008,31
ENSG00000189184,PCDH18,neutral,0.6460933240968292,31
ENSG00000189227,C15orf61,neutral,0.9394879627994356,31
ENSG00000189241,TSPYL1,neutral,0.7830929055879864,31
ENSG00000189298,ZKSCAN3,gene-driven,0.891019871399812,31
ENSG00000189308,LIN54,neutral,0.5731085282047008,31
ENSG00000189319,FAM53B,neutral,0.6617997325739804,31
ENSG00000189320,FAM180A,gene-driven,0.6599051062669055,31
ENSG00000189325,BNIP5,neutral,0.8829639015391294,31
ENSG00000189339,SLC35E2B,neutral,0.826766051439632,31
ENSG00000189350,TOGARAM2,neutral,0.9146424074867482,31
ENSG00000189376,C8orf76,neutral,0.6876225512910854,31
ENSG00000189410,SH2D5,neutral,0.5187860711562814,31
ENSG00000189433,GJB4,neutral,0.9183448923669659,31
ENSG00000196116,TDRD7,neutral,0.40230926661127686,31
ENSG00000196151,WDSUB1,neutral,0.4661994146347038,31
ENSG00000196152,ZNF79,neutral,0.7324809419646375,31
ENSG00000196154,S100A4,gene-driven,0.6474701320613219,31
ENSG00000196177,ACADSB,neutral,0.4048512776361608,31
ENSG00000196182,STK40,neutral,0.7532677352467861,31
ENSG00000196189,SEMA4A,neutral,0.9204038960656369,31
ENSG00000196199,MPHOSPH8,neutral,0.4247968784213415,31
ENSG00000196220,,regulation-driven,0.9559304358995008,31
ENSG00000196230,TUBB,gene-driven,0.7518117256807093,31
ENSG00000196247,ZNF107,gene-driven,0.9319461314887225,31
ENSG00000196260,SFTA2,gene-driven,0.4051269522861799,31
ENSG00000196277,GRM7,neutral,0.5354431693883812,31
ENSG00000196284,SUPT3H,neutral,0.9524455307980869,31
ENSG00000196329,GIMAP5,gene-driven,0.9109119586672499,31
ENSG00000196345,ZKSCAN7,gene-driven,0.8297480644161732,31
ENSG00000196353,CPNE4,dual-driven,0.6000423631015228,31
ENSG00000196358,NTNG2,regulation-driven,0.6040564761002178,31
ENSG00000196372,ASB13,gene-driven,0.8765238832765567,31
