gene_id,gene_symbol,classification_loo_brain,prenatal_mean,postnatal_mean,ratio
ENSG00000180773,SLC36A4,gene-driven,3.4972656160337547,4.111193282229965,0.8506692281168527
ENSG00000180801,ARSJ,neutral,0.029088143459915616,0.059699780487804874,0.48724037546264637
ENSG00000180806,HOXC9,gene-driven,1.5867656540084387,1.3412506794425088,1.183049282530823
ENSG00000180875,GREM2,neutral,0.3676688016877637,0.39423352264808365,0.9326167881871548
ENSG00000180878,C11orf42,neutral,17.289464253164557,13.372730822299651,1.2928895737835064
ENSG00000180881,CAPS2,gene-driven,1.9586247341772154,0.47043281533101045,4.163452612886006
ENSG00000180934,OR56A1,neutral,0.7566811434599157,0.32023567595818814,2.3628883358976918
ENSG00000180938,ZNF572,neutral,2.772691329113924,2.4868129337979097,1.1149577402589006
ENSG00000181072,CHRM2,neutral,0.024353658227848102,0.03572763763066202,0.6816475939329223
ENSG00000181085,MAPK15,neutral,5.841753109704642,1.902496682926829,3.0705720341743787
ENSG00000181092,ADIPOQ,gene-driven,0.27019996624472564,0.2697540174216028,1.0016531684213097
ENSG00000181104,F2R,neutral,0.004556510548523207,0.01094254355400697,0.4164032362342932
ENSG00000181135,ZNF707,gene-driven,0.0012053713080168774,0.003629752613240418,0.33208084309106584
ENSG00000181218,H2AC25,neutral,4.088416358649789,2.25192762369338,1.8155185431512177
ENSG00000181220,ZNF746,neutral,25.70228244725738,24.43501900348432,1.0518625929283032
ENSG00000181234,TMEM132C,regulation-driven,1.1448284430379745,2.1610228222996515,0.5297623103395576
ENSG00000181264,TLCD5,gene-driven,0.0029621687763713082,0.0030791498257839722,0.9620086530271778
ENSG00000181291,TMEM132E,regulation-driven,0.0005882025316455696,0.0015525087108013936,0.37887229073384315
ENSG00000181333,HEPHL1,neutral,83.21671091561183,27.297000013937282,3.048566174785621
ENSG00000181381,DDX60L,gene-driven,0.16110418987341774,0.7342736306620209,0.21940620382644851
ENSG00000181418,DDN,neutral,0.0009082405063291139,0.022099641114982575,0.04109752287847639
ENSG00000181472,ZBTB2,neutral,1.1872764978902954,1.768651,0.6712893034806163
ENSG00000181541,MAB21L2,neutral,0.37414956962025314,0.13700593728222996,2.73090040506428
ENSG00000181617,FDCSP,neutral,1.0768835189873416,0.6909260034843205,1.558609045768502
ENSG00000181631,P2RY13,neutral,0.0089933164556962,0.015454564459930313,0.5819197609232886
ENSG00000181634,TNFSF15,neutral,3.0070165443037977,2.5827720766550524,1.1642593519898141
ENSG00000181652,ATG9B,neutral,3.0437075316455693,8.586108414634147,0.3544920917208406
ENSG00000181690,PLAG1,regulation-driven,0.0005422700421940928,0.0006690871080139372,0.8104625476998389
ENSG00000181744,DIPK2A,neutral,13.228616270042197,10.628294581881534,1.2446602950386352
ENSG00000181754,AMIGO1,neutral,0.0008421603375527426,0.00238905574912892,0.35250761220612153
ENSG00000181773,GPR3,neutral,0.03866881012658228,0.10626897212543554,0.3638767681025389
ENSG00000181778,TMEM252,neutral,0.0015251350210970464,0.002565177700348432,0.5945533601394886
ENSG00000181790,ADGRB1,regulation-driven,0.003727430379746835,0.04269267944250871,0.08730841981390063
ENSG00000181817,LSM10,neutral,0.1975143839662447,0.2967619895470383,0.665564967628503
ENSG00000181873,IBA57,neutral,0.0514784641350211,0.14050945993031358,0.3663700946580545
ENSG00000181904,C5orf24,neutral,1.687166181434599,1.1601247421602785,1.4542972148778692
ENSG00000181982,CCDC149,neutral,0.00018797046413502108,0.0010360383275261323,0.18143195974598716
ENSG00000182010,RTKN2,neutral,37.430060628691976,51.925328306620216,0.720843985957424
ENSG00000182054,IDH2,neutral,0.08738992827004219,0.062075658536585365,1.407797038810912
ENSG00000182077,PTCHD3,neutral,0.006622240506329114,0.007160240418118467,0.924862870466195
ENSG00000182117,NOP10,neutral,1.9578498691983124,3.3438728745644597,0.5855036787106696
ENSG00000182132,KCNIP1,regulation-driven,5.394741801687763,4.7852217560975605,1.1273755066447073
ENSG00000182134,TDRKH,gene-driven (relaxed),6.099611459915612,3.141089289198606,1.9418777686105895
ENSG00000182168,UNC5C,neutral,0.0023500210970464133,0.0035981602787456446,0.6531174030595587
ENSG00000182179,UBA7,neutral,23.44046197890296,15.094011132404182,1.5529644024563105
ENSG00000182180,MRPS16,neutral,0.12356587763713081,0.15269712543554007,0.8092220288016699
ENSG00000182183,SHISAL2A,neutral,0.23043938818565401,0.18174258188153308,1.267943845630318
ENSG00000182208,MOB2,neutral,0.006091206751054852,0.001625581881533101,3.7470931610717635
ENSG00000182223,ZAR1,neutral,5.671113282700422,4.682663599303136,1.211087058131698
ENSG00000182263,FIGN,regulation-driven,0.04264928270042193,0.11596002090592335,0.3677929890597611
ENSG00000182271,TMIGD1,gene-driven,36.89140239240507,19.13470713937282,1.9279836437368258
ENSG00000182272,B4GALNT4,neutral,9.456644392405062,8.482368407665506,1.1148589565927252
ENSG00000182307,C8orf33,gene-driven,0.08743467932489452,0.11148303484320556,0.7842868598604832
ENSG00000182325,FBXL6,gene-driven,1.18792029535865,2.928377487804878,0.40565818454270364
ENSG00000182333,LIPF,neutral,0.0008146919831223628,0.004598926829268292,0.1771482811897626
ENSG00000182348,ZNF804B,regulation-driven,3.348405835443038,7.843340554006967,0.4269106782227403
ENSG00000182359,KBTBD3,gene-driven,3.9291937805907176,2.89646750174216,1.3565468206452846
ENSG00000182372,CLN8,neutral,0.07551900421940928,0.1833908885017422,0.4117925641583434
ENSG00000182447,OTOL1,neutral,0.9829660337552742,2.7825320174216026,0.3532631529847146
ENSG00000182504,CEP97,neutral,0.1172611476793249,0.6011469860627178,0.19506235645851017
ENSG00000182533,CAV3,neutral,8.643681067510549,25.573062557491287,0.3379994495410366
ENSG00000182552,RWDD4,neutral,0.1806765654008439,0.2052445087108014,0.8802991443509223
ENSG00000182568,SATB1,gene-driven,0.43637083122362863,0.008475895470383275,51.48374384139216
ENSG00000182645,CCDC172,neutral,0.04010086919831224,0.02418790940766551,1.6578890106808353
ENSG00000182685,BRICD5,gene-driven,0.1534268523206751,0.0827472961672474,1.8541615185899418
ENSG00000182698,RESP18,neutral,2.2682904894514766,22.927480763066203,0.098933263226436
ENSG00000182704,TSKU,gene-driven,3.662869198312236e-05,0.0017362857142857143,0.02109600492692583
ENSG00000182732,RGS6,gene-driven,0.006692691983122363,0.005996505226480836,1.116098749246
ENSG00000182747,SLC35D3,neutral,3.3942121603375535,3.395825693379791,0.9995248480964783
ENSG00000182752,PAPPA,regulation-driven,0.12334378059071732,0.08802801393728224,1.4011878159445548
ENSG00000182768,NGRN,neutral,3.959256168776372,5.211335902439025,0.7597391998706798
ENSG00000182771,GRID1,gene-driven,0.024115257383966245,0.004852808362369338,4.969340551538326
ENSG00000182795,C1orf116,neutral,3.7891186919831217,4.696922477351917,0.8067237026486741
ENSG00000182827,ACBD3,neutral,10.625823717299578,6.6376985331010445,1.6008295140718503
ENSG00000182866,LCK,gene-driven,2.212581869198312,15.566530135888504,0.14213712689234598
ENSG00000182901,,regulation-driven,2.93788987763713,20.17118125087108,0.14564788452883784
ENSG00000182934,SRPRA,neutral,0.001008097046413502,0.005465445993031359,0.18444918268314467
ENSG00000182950,CIMAP1C,neutral,27.646659135021096,12.858109153310103,2.1501341142296906
ENSG00000183049,CAMK1D,neutral,1.9940928270042195e-05,5.888501742160279e-06,3.3864179961550946
ENSG00000183090,FREM3,regulation-driven,0.03568418143459916,0.11346293031358887,0.314500791897188
ENSG00000183128,CALHM3,neutral,0.0007869620253164557,0.0034381567944250877,0.22889067380303924
ENSG00000183155,RABIF,neutral,0.6390353881856541,1.010104857142857,0.6326426248391721
ENSG00000183166,CALN1,neutral,0.00040715611814345985,0.0004624216027874564,0.8804868018473645
ENSG00000183185,GABRR3,neutral,10.733964801687765,8.538743839721255,1.2570894505295493
ENSG00000183273,CCDC60,neutral,0.03727434177215191,0.04070656097560975,0.9156838818805073
ENSG00000183283,DAZAP2,gene-driven,5.6465781687763705,0.8743792613240419,6.457813466694024
ENSG00000183317,EPHA10,regulation-driven,0.0015138902953586498,0.006202059233449477,0.24409478180953303
ENSG00000183323,CCDC125,gene-driven,0.01186006329113924,0.023010418118466897,0.5154214595353661
ENSG00000183324,REC114,neutral,1.2899826455696202,0.7946537944250872,1.6233266041382102
ENSG00000183347,GBP6,neutral,6.948377227848101,4.961823735191637,1.400367606484461
ENSG00000183379,SYNDIG1L,neutral,0.0,0.0,nan
ENSG00000183386,FHL3,neutral,0.0009048059071729957,0.0024541393728222992,0.36868562445679465
ENSG00000183395,PMCH,neutral,0.027903383966244723,0.01678944599303136,1.661959779841832
ENSG00000183396,TMEM89,neutral,2.721302831223629,2.328678379790941,1.1686039836329551
ENSG00000183423,LRIT3,neutral,1.2881409915611812,1.5917302996515679,0.8092708870611794
ENSG00000183508,TENT5C,gene-driven,10.296742371308017,14.292421686411151,0.7204337093620657
ENSG00000183513,COA5,neutral,0.0035225400843881855,0.007065160278745645,0.4985789345763548
ENSG00000183520,UTP11,neutral,3.5432645822784807,5.929056271777004,0.5976102131370943
ENSG00000183560,IZUMO1R,gene-driven,0.07745985232067511,0.13160450522648084,0.5885805519147911
ENSG00000183576,SETD3,neutral,1.984985417721519,5.687487132404181,0.3490092147043571
ENSG00000183578,TNFAIP8L3,neutral,2.451183198312236,3.574495557491289,0.6857424100514383
ENSG00000183580,FBXL7,regulation-driven,23.725672637130803,21.641735073170732,1.0962925364770557
ENSG00000183607,GKN2,gene-driven,1.4556116455696202,0.4236809024390244,3.435631951286995
ENSG00000183615,FAM167B,neutral,25.97734510970464,40.94333122299651,0.6344707265810855
ENSG00000183621,,gene-driven,16.720242556962024,18.142269055749132,0.921618045988769
ENSG00000183638,RP1L1,neutral,0.004150215189873418,0.03146359930313589,0.13190528997932469
ENSG00000183644,HOATZ,neutral,1.0999406371308016,0.6217983972125436,1.7689666651791305
ENSG00000183648,NDUFB1,gene-driven,0.15371208860759494,0.21163543554006967,0.7263060092717417
ENSG00000183715,OPCML,regulation-driven,2.2751945569620253,2.2792962543554007,0.9982004544667953
ENSG00000183722,LHFPL6,neutral,6.2114557974683535,18.7001191184669,0.3321612957713389
ENSG00000183733,FIGLA,neutral,1.1436634430379746,0.4218271080139373,2.7112137207649245
ENSG00000183742,MACC1,neutral,0.0022249071729957804,0.000949588850174216,2.3430215851708756
ENSG00000183751,TBL3,gene-driven,0.0,0.0,nan
ENSG00000183775,KCTD16,neutral,0.13962005063291139,0.10947953310104529,1.2753073262017622
ENSG00000183779,ZNF703,neutral,1.005203953586498,4.939692606271777,0.20349524428103508
ENSG00000183780,SLC35F3,neutral,1.5408397510548522,5.866932341463415,0.2626312460031734
ENSG00000183807,FAM162B,neutral,5.185531561181434,2.015910365853659,2.572302642526254
ENSG00000183813,CCR4,neutral,2.482483510548523,0.5478159756097561,4.5316011600161
ENSG00000183814,LIN9,gene-driven,0.012017696202531647,0.015063048780487805,0.797826281894472
ENSG00000183831,ANKRD45,neutral,0.6845688776371309,0.49700506271776995,1.3773881374441275
ENSG00000183833,CFAP91,gene-driven,5.290004818565401,11.908284599303137,0.4442289545947674
ENSG00000183840,GPR39,neutral,0.02782299578059072,0.04357573170731707,0.6384975005690791
ENSG00000183856,IQGAP3,regulation-driven,0.0015249957805907172,0.0016183066202090594,0.9423404449730992
ENSG00000183888,SRARP,neutral,0.31818360759493663,0.3449724041811847,0.9223451027921116
ENSG00000183908,LRRC55,gene-driven,0.0003988185654008439,0.00040605574912891987,0.9821768716645403
ENSG00000183960,KCNH8,neutral,2.103781751054852,1.4933264320557489,1.4087889331462082
ENSG00000183977,PP2D1,neutral,74.34312602109704,82.26616796167247,0.903690154326056
ENSG00000184108,TRIML1,neutral,4.644444966244726,1.7360299860627175,2.675325313232773
ENSG00000184163,C1QTNF12,gene-driven,3.81504388185654,3.3335096898954704,1.144452615038347
ENSG00000184209,SNRNP35,neutral,0.004471071729957806,0.00457455400696864,0.97737871782622
ENSG00000184220,CMSS1,gene-driven,14.445838658227851,70.39607500348433,0.2052080127693602
ENSG00000184232,OAF,gene-driven,10.676414594936709,4.878601930313589,2.18841683487188
ENSG00000184260,H2AC20,neutral,3.5737240210970462,6.467147233449477,0.5525966693031166
ENSG00000184271,POU6F1,neutral,0.014011578059071727,0.039161522648083626,0.35778940939001985
ENSG00000184302,SIX6,neutral,0.014075561181434599,0.04977090940766551,0.2828069920552173
ENSG00000184305,CCSER1,neutral,1.1417654135021096,3.3463164076655056,0.3412006739370592
ENSG00000184307,ZDHHC23,neutral,1.8773470379746835,2.0390932090592333,0.9206774019127973
ENSG00000184344,GDF3,neutral,0.0011565738396624471,0.001767801393728223,0.6542442175720197
ENSG00000184345,IQCF2,neutral,1.2252037046413504,3.1625671219512204,0.38740796871543776
ENSG00000184347,SLIT3,regulation-driven,1.105383789029536,0.37816913588850176,2.9229878488958545
ENSG00000184349,,regulation-driven,0.014768481012658225,0.08119296167247386,0.18189361132351764
ENSG00000184357,H1-5,neutral,0.026197624472573844,0.019203174216027876,1.3642340676526317
ENSG00000184371,CSF1,gene-driven,0.0877117383966245,0.14117005226480836,0.6213197274454063
ENSG00000184374,COLEC10,regulation-driven,0.552828523206751,0.8799544425087109,0.6282467551736673
ENSG00000184378,ACTRT3,neutral,3.479006185654008,4.380837034843205,0.7941418861244003
ENSG00000184384,MAML2,neutral,0.14475481856540087,1.7801888083623691,0.08131430659794098
ENSG00000184434,LRRC19,neutral,6.496278717299577,6.392858533101045,1.0161774554626921
ENSG00000184445,KNTC1,regulation-driven,0.39092117299578066,0.8556152787456446,0.45688895781393923
ENSG00000184454,NCMAP,neutral,0.017353945147679326,0.01412788850174216,1.2283466949459114
ENSG00000184500,PROS1,neutral,0.008653337552742616,0.07414272473867596,0.11671189025278257
ENSG00000184564,SLITRK6,neutral,0.007811902953586499,0.0091035818815331,0.8581131092403517
ENSG00000184574,LPAR5,gene-driven,6.630054962025317,7.146009480836237,0.9277982319790398
ENSG00000184584,STING1,neutral,0.004321282700421941,0.017009634146341462,0.2540491267033741
ENSG00000184601,C14orf180,neutral,112.48712075949366,78.53369336236933,1.4323421698818721
ENSG00000184611,KCNH7,regulation-driven,0.1255536793248945,0.065990606271777,1.9025992700811352
ENSG00000184661,CDCA2,neutral,0.6080571898734177,0.39474711846689897,1.5403714464970961
ENSG00000184677,ZBTB40,neutral,20.7881510886076,11.455766547038328,1.8146451399170649
ENSG00000184719,RNLS,neutral,0.000739042194092827,0.004047494773519164,0.18259250115108958
ENSG00000184752,NDUFA12,neutral,0.0,0.0002404076655052265,0.0
ENSG00000184786,DYNLT2,neutral,7.939198945147679,6.18803781184669,1.282991343386506
ENSG00000184840,TMED9,neutral,0.29945367932489453,0.3629679268292683,0.8250141601788155
ENSG00000184845,DRD1,neutral,0.001034337552742616,0.003265759581881533,0.3167218917403262
ENSG00000184887,BTBD6,neutral,0.09543785654008438,0.030236804878048782,3.1563472703218736
ENSG00000184898,RBM43,neutral,44.15904006329114,48.66089776655053,0.9074851079637506
ENSG00000184903,IMMP2L,neutral,55.690375312236284,64.5091133902439,0.8632946941208259
ENSG00000184916,JAG2,regulation-driven,4.930339333333333,16.087269975609757,0.3064745815050237
ENSG00000184923,NUTM2A,gene-driven,15.003573746835443,10.624187839721255,1.4122090058254362
ENSG00000184924,PTRHD1,neutral,0.11421556540084389,0.7114179756097562,0.1605463585636134
ENSG00000184925,LCN12,neutral,0.0023865822784810125,0.0241754425087108,0.09871928001405098
ENSG00000184937,WT1,regulation-driven,14.727960240506327,8.073179550522648,1.8243072817020225
ENSG00000184945,AQP12A,gene-driven,0.48235289873417725,0.223096181184669,2.162084963412741
ENSG00000184992,BRI3BP,neutral,0.0017529198312236287,0.02002730662020906,0.08752648893160704
ENSG00000185000,DGAT1,neutral,0.0012029915611814347,0.010531170731707316,0.11423151250975926
ENSG00000185002,RFX6,regulation-driven,18.41423253586498,3.5527875923344947,5.183037842058327
ENSG00000185009,AP3M1,neutral,0.7513118902953587,2.0364071149825786,0.36893992599401526
ENSG00000185024,BRF1,gene-driven,0.2123865105485232,0.10496371080139373,2.0234279917026625
ENSG00000185033,SEMA4B,gene-driven,0.0002198691983122363,2.7686411149825783e-05,7.941412020590463
ENSG00000185043,CIB1,gene-driven,0.005452303797468355,0.020514452961672477,0.2657786589608308
ENSG00000185055,EFCAB10,neutral,0.045133029535864976,0.08848246689895471,0.510078788687097
ENSG00000185069,KRT76,neutral,16.904159181434597,7.085394808362369,2.3857751951216417
ENSG00000185085,INTS5,neutral,0.0020181814345991557,0.017838094076655053,0.11313884913525465
ENSG00000185090,MANEAL,neutral,0.0,0.0,nan
ENSG00000185100,ADSS1,dual-driven,0.008983151898734176,0.020536024390243903,0.4374338347105695
ENSG00000185104,FAF1,gene-driven,0.5178543248945149,1.8815842369337978,0.27522250385048014
ENSG00000185127,C6orf120,neutral,0.08170786919831223,0.07617409756097562,1.072646369494656
ENSG00000185149,NPY2R,neutral,0.13556521518987344,0.19266487108013938,0.7036322419850206
ENSG00000185155,MIXL1,neutral,0.028819417721518987,0.017067010452961672,1.688603742345391
ENSG00000185163,DDX51,neutral,1.5185608565400843,2.9896778780487807,0.5079346064971977
ENSG00000185176,AQP12B,neutral,0.0003587088607594937,0.0021004111498257837,0.17078030688860435
ENSG00000185219,ZNF445,neutral,1.4915784388185653,0.7291365958188153,2.045677651309674
ENSG00000185220,PGBD2,gene-driven,0.0018399198312236287,0.003937045296167248,0.46733519500393067
ENSG00000185238,PRMT3,regulation-driven,0.263629194092827,0.4098080731707317,0.6432991718613494
ENSG00000185246,PRPF39,gene-driven,0.0025388312236286916,0.00389702787456446,0.6514788462765195
ENSG00000185261,KIAA0825,gene-driven,24.921482168776375,13.031199665505225,1.9124472656762226
ENSG00000185267,CDNF,neutral,0.21153822784810125,0.5988967456445993,0.35321318639061944
ENSG00000185271,KLHL33,neutral,1.3496695232067513,2.373311595818815,0.5686861875130655
ENSG00000185278,ZBTB37,neutral,0.39563148523206754,2.696284693379791,0.14673208886415617
ENSG00000185305,ARL15,neutral,0.01704777637130802,0.03992214634146341,0.4270255468103949
